title,home_type,home_status,year_built,address,city,state,postal_code,bedrooms,bathrooms,square_footage,price,offer,monthly_p_i,total_expense,rent_zestimate,days_on_zillow,price_reduction,url
House for sale,SINGLE_FAMILY,FOR_SALE,1965,"8061 Dog Leg Rd, Dayton, OH 45414",Dayton,OH,45414,3,2.0,2292,230000.0,191000.0,729.4905714712135,1631.9039048045468,1732,26,"$5,000 (Nov 2)",https://www.zillow.com/homedetails/8061-Dog-Leg-Rd-Dayton-OH-45414/34950576_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"930 Wyoming St, Dayton, OH 45410",Dayton,OH,45410,3,2.0,1666,117500.0,63600.0,242.90890233282292,799.7422356661563,900,64,"$2,400 (Oct 28)",https://www.zillow.com/homedetails/930-Wyoming-St-Dayton-OH-45410/35083102_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1963,"5306 Northcutt Pl, Dayton, OH 45414",Dayton,OH,45414,3,2.0,1114,79900.0,79900.0,305.16385686151807,817.3805235281847,995,14,,https://www.zillow.com/homedetails/5306-Northcutt-Pl-Dayton-OH-45414/35125897_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1960,"5801 Woodmore Dr, Dayton, OH 45414",Dayton,OH,45414,3,2.0,1161,116900.0,105200.0,401.7927126637259,994.6760459970592,1095,6,,https://www.zillow.com/homedetails/5801-Woodmore-Dr-Dayton-OH-45414/35125707_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,2019,"105 Pulaski St, Dayton, OH 45402",Dayton,OH,45402,2,2.0,1400,225000.0,11400.0,43.54027494644939,774.7902749464494,875,13,,https://www.zillow.com/homedetails/105-Pulaski-St-Dayton-OH-45402/2082116817_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1986,"7132 Historic Ct, Dayton, OH 45414",Dayton,OH,45414,4,4.0,3496,319000.0,271500.0,1036.9460217509657,2194.6626884176326,2295,67,,https://www.zillow.com/homedetails/7132-Historic-Ct-Dayton-OH-45414/34952975_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2005,"6900 Emory Pl, Dayton, OH 45424",Dayton,OH,45424,4,3.0,2796,264900.0,219200.0,837.1954621282199,1836.7254621282195,1937,11,,https://www.zillow.com/homedetails/6900-Emory-Pl-Dayton-OH-45424/71983071_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1870,"327 Morton Ave, Dayton, OH 45410",Dayton,OH,45410,3,3.0,1774,184500.0,-15500.0,-59.19949663771627,564.6505033622838,665,33,$300 (Nov 15),https://www.zillow.com/homedetails/327-Morton-Ave-Dayton-OH-45410/35081655_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2005,"6900 Emory Pl, Dayton, OH 45424",Dayton,OH,45424,4,3.0,2796,264900.0,219200.0,837.1954621282199,1836.7254621282195,1937,11,,https://www.zillow.com/homedetails/6900-Emory-Pl-Dayton-OH-45424/71983071_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1960,"5801 Woodmore Dr, Dayton, OH 45414",Dayton,OH,45414,3,2.0,1161,116900.0,105200.0,401.7927126637259,994.6760459970592,1095,6,,https://www.zillow.com/homedetails/5801-Woodmore-Dr-Dayton-OH-45414/35125707_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1953,"8630 Dog Leg Rd, Dayton, OH 45414",Dayton,OH,45414,3,2.0,1940,148000.0,148000.0,565.2597098310973,1263.176376497764,1375,148,"$2,000 (Nov 13)",https://www.zillow.com/homedetails/8630-Dog-Leg-Rd-Dayton-OH-45414/34951431_zpid/
Condo for sale,CONDO,FOR_SALE,2017,"24 S Patterson Blvd, Dayton, OH 45402",Dayton,OH,45402,2,4.0,1824,460000.0,369600.0,1411.6215456322539,3206.6182122989203,3307,34,,https://www.zillow.com/homedetails/24-S-Patterson-Blvd-Dayton-OH-45402/246038899_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1965,"1027 Watervliet Ave, Dayton, OH 45420",Dayton,OH,45420,60,30.0,28560,1250000.0,-436000.0,-1665.2245505835028,724.8587827498307,825,611,,https://www.zillow.com/homedetails/1027-Watervliet-Ave-Dayton-OH-45420/2090583049_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1910,"42 Margaret St, Dayton, OH 45410",Dayton,OH,45410,2,1.0,639,24000.0,24000.0,91.66373672936713,464.16373672936714,750,5,,https://www.zillow.com/homedetails/42-Margaret-St-Dayton-OH-45410/35082800_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1930,"100 E Beechwood Ave, Dayton, OH 45405",Dayton,OH,45405,3,2.0,1362,7999.0,7999.0,30.550759587425315,390.63242625409197,825,17,"$2,000 (Nov 15)",https://www.zillow.com/homedetails/100-E-Beechwood-Ave-Dayton-OH-45405/35091779_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1870,"327 Morton Ave, Dayton, OH 45410",Dayton,OH,45410,3,3.0,1774,184500.0,-15500.0,-59.19949663771627,564.6505033622838,665,33,$300 (Nov 15),https://www.zillow.com/homedetails/327-Morton-Ave-Dayton-OH-45410/35081655_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1963,"5306 Northcutt Pl, Dayton, OH 45414",Dayton,OH,45414,3,2.0,1114,79900.0,79900.0,305.16385686151807,817.3805235281847,995,14,,https://www.zillow.com/homedetails/5306-Northcutt-Pl-Dayton-OH-45414/35125897_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1992,"6737 Stillmead Dr, Dayton, OH 45414",Dayton,OH,45414,4,4.0,3274,280000.0,233800.0,892.9575686385848,1936.6542353052512,2037,560,,https://www.zillow.com/homedetails/6737-Stillmead-Dr-Dayton-OH-45414/34952034_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1991,"6840 Brigantine Way, Dayton, OH 45414",Dayton,OH,45414,5,6.0,5825,399900.0,357500.0,1365.407745031198,2766.637745031198,2867,132,"$20,000 (Aug 31)",https://www.zillow.com/homedetails/6840-Brigantine-Way-Dayton-OH-45414/34952037_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1978,"8822 Frederick Pike, Dayton, OH 45414",Dayton,OH,45414,6,5.0,5456,520000.0,470800.0,1798.136968841085,3547.923635507752,3648,113,"$30,000 (Oct 21)",https://www.zillow.com/homedetails/8822-Frederick-Pike-Dayton-OH-45414/34950419_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1988,"3181 Green Turtle Dr, Dayton, OH 45414",Dayton,OH,45414,3,3.0,2286,233900.0,202600.0,773.7947108904075,1694.678044223741,1795,27,,https://www.zillow.com/homedetails/3181-Green-Turtle-Dr-Dayton-OH-45414/34953065_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1911,"605 Troy St, Dayton, OH 45404",Dayton,OH,45404,8,3.0,2176,199900.0,98700.0,376.9671172995223,1134.783783966189,1235,147,,https://www.zillow.com/homedetails/605-Troy-St-Dayton-OH-45404/35089500_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1975,"7549 Roselake Dr, Dayton, OH 45414",Dayton,OH,45414,4,2.0,2198,185000.0,161400.0,616.438629504994,1399.7719628383272,1500,16,,https://www.zillow.com/homedetails/7549-Roselake-Dr-Dayton-OH-45414/34952336_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2013,"6731 Chalmers St, Dayton, OH 45424",Dayton,OH,45424,5,3.0,3300,314500.0,266500.0,1017.8494099323475,2161.7960765990138,2262,48,"$15,400 (Oct 31)",https://www.zillow.com/homedetails/6731-Chalmers-St-Dayton-OH-45424/96754916_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1947,"412 W Norman Ave, Dayton, OH 45406",Dayton,OH,45406,8,4.0,5073,89900.0,27800.0,106.17716171151693,524.7604950448502,625,193,,https://www.zillow.com/homedetails/412-W-Norman-Ave-Dayton-OH-45406/2084485982_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1911,"35 College St, Dayton, OH 45402",Dayton,OH,45402,4,1.0,1614,7200.0,7200.0,27.49912101881014,367.2491210188102,725,78,$300 (Nov 8),https://www.zillow.com/homedetails/35-College-St-Dayton-OH-45402/35097599_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1951,"242 Basswood Ave, Dayton, OH 45405",Dayton,OH,45405,4,4.0,4176,25000.0,25000.0,95.48305909309076,507.6497257597574,950,20,,https://www.zillow.com/homedetails/242-Basswood-Ave-Dayton-OH-45405/2109408431_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1994,"1211 Carlisle Ave, Dayton, OH 45420",Dayton,OH,45420,2,3.0,1316,114900.0,75400.0,287.97690622476176,849.9769062247617,950,8,,https://www.zillow.com/homedetails/1211-Carlisle-Ave-Dayton-OH-45420/35084335_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1985,"7047 Settlement Way, Dayton, OH 45414",Dayton,OH,45414,4,3.0,3801,299000.0,256700.0,980.420050767856,2083.7133841011896,2184,69,"$5,900 (Oct 11)",https://www.zillow.com/homedetails/7047-Settlement-Way-Dayton-OH-45414/34952938_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1928,"2015 Burbank Dr, Dayton, OH 45406",Dayton,OH,45406,3,2.0,1335,89900.0,78800.0,300.9626022614221,814.6459355947554,915,97,,https://www.zillow.com/homedetails/2015-Burbank-Dr-Dayton-OH-45406/35102513_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1897,"578 Wyoming St, Dayton, OH 45410",Dayton,OH,45410,3,2.0,1488,49500.0,49500.0,189.0564570043197,623.0564570043197,850,413,"$9,500 (Sep 12)",https://www.zillow.com/homedetails/578-Wyoming-St-Dayton-OH-45410/35081936_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,2002,"1989 Fountain View Dr, Dayton, OH 45414",Dayton,OH,45414,5,4.0,4358,439900.0,396300.0,1513.5974527436745,3031.8441194103407,3132,19,,https://www.zillow.com/homedetails/1989-Fountain-View-Dr-Dayton-OH-45414/34951239_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1914,"126 Marathon Ave, Dayton, OH 45405",Dayton,OH,45405,4,1.0,1488,26000.0,26000.0,99.3023814568144,484.63571479014774,800,4,,https://www.zillow.com/homedetails/126-Marathon-Ave-Dayton-OH-45405/35094665_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1900,"930 Wyoming St, Dayton, OH 45410",Dayton,OH,45410,3,2.0,1666,117500.0,63600.0,242.90890233282292,799.7422356661563,900,64,"$2,400 (Oct 28)",https://www.zillow.com/homedetails/930-Wyoming-St-Dayton-OH-45410/35083102_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1929,"116 Stonemill Rd, Dayton, OH 45409",Dayton,OH,45409,3,2.0,1804,259900.0,120200.0,459.0825481195804,1359.6492147862473,1460,76,"$30,000 (Oct 15)",https://www.zillow.com/homedetails/116-Stonemill-Rd-Dayton-OH-45409/35082354_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1963,"1274 Highland Ave, Dayton, OH 45410",Dayton,OH,45410,5,4.0,2470,170000.0,30000.0,114.5796709117089,699.9130042450422,800,90,,https://www.zillow.com/homedetails/1274-Highland-Ave-Dayton-OH-45410/2111122808_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1964,"2234 Olive Rd, Dayton, OH 45426",Dayton,OH,45426,3,2.0,1378,115000.0,72100.0,275.37314242447377,834.6898090911405,935,14,"$4,900 (Nov 18)",https://www.zillow.com/homedetails/2234-Olive-Rd-Dayton-OH-45426/2082131894_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1905,"18 Federal St, Dayton, OH 45406",Dayton,OH,45406,3,1.0,1800,89900.0,89900.0,343.3570804987544,872.2404138320877,995,26,"$2,600 (Nov 14)",https://www.zillow.com/homedetails/18-Federal-St-Dayton-OH-45406/35092494_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1885,"2324 E 3rd St, Dayton, OH 45403",Dayton,OH,45403,3,2.0,1955,30000.0,30000.0,114.5796709117089,478.0796709117089,650,21,,https://www.zillow.com/homedetails/2324-E-3rd-St-Dayton-OH-45403/179549914_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1910,"630 Troy St, Dayton, OH 45404",Dayton,OH,45404,5,3.0,3092,139000.0,32900.0,125.65570576650744,649.8223724331741,750,63,"$1,000 (Nov 8)",https://www.zillow.com/homedetails/630-Troy-St-Dayton-OH-45404/35089934_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,-1,"304 Oak St, Dayton, OH 45410",Dayton,OH,45410,3,2.0,1500,136000.0,96900.0,370.0923370448198,994.8090037114864,1095,67,,https://www.zillow.com/homedetails/304-Oak-St-Dayton-OH-45410/2082747573_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1880,"912 Steele Ave, Dayton, OH 45410",Dayton,OH,45410,3,1.0,1216,19900.0,19900.0,76.00451503810025,441.6711817047669,750,59,"$10,000 (Nov 4)",https://www.zillow.com/homedetails/912-Steele-Ave-Dayton-OH-45410/35081413_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1967,"826 Olympian Cir, Dayton, OH 45417",Dayton,OH,45417,3,3.0,1579,124000.0,124000.0,473.5959731017302,1098.2626397683969,1200,102,"$3,500 (Nov 18)",https://www.zillow.com/homedetails/826-Olympian-Cir-Dayton-OH-45417/34975210_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1895,"275 Linden Ave, Dayton, OH 45403",Dayton,OH,45403,4,2.0,2170,49900.0,49900.0,190.58418594980915,620.5008526164759,825,26,"$5,000 (Nov 14)",https://www.zillow.com/homedetails/275-Linden-Ave-Dayton-OH-45403/35080566_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,2005,"263 Billwood Rd, Dayton, OH 45431",Dayton,OH,45431,3,1.0,840,15900.0,15900.0,60.72722558320573,410.2272255832057,700,27,,https://www.zillow.com/homedetails/263-Billwood-Rd-Dayton-OH-45431/2082275975_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1978,"7330 Silver Ln, Dayton, OH 45414",Dayton,OH,45414,5,3.0,2350,236000.0,187900.0,717.6506721436701,1629.6840054770032,1730,208,,https://www.zillow.com/homedetails/7330-Silver-Ln-Dayton-OH-45414/34950850_zpid/
Condo for sale,CONDO,FOR_SALE,2017,"100 W Monument Ave, Dayton, OH 45402",Dayton,OH,45402,3,3.5,3014,599900.0,480400.0,1834.8024635328322,4016.865796866166,4117,202,"$19,100 (Oct 22)",https://www.zillow.com/homedetails/100-W-Monument-Ave-Dayton-OH-45402/2084645900_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1890,"153 Henry St, Dayton, OH 45403",Dayton,OH,45403,2,2.0,1614,169900.0,125600.0,479.70688888368795,1199.8735555503547,1300,105,"$20,000 (Sep 22)",https://www.zillow.com/homedetails/153-Henry-St-Dayton-OH-45403/35079069_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1975,"5002 Strathaven Dr, Dayton, OH 45424",Dayton,OH,45424,3,3.0,1738,164900.0,140500.0,536.6147921031701,1259.8481254365036,1360,40,"$5,000 (Nov 11)",https://www.zillow.com/homedetails/5002-Strathaven-Dr-Dayton-OH-45424/35126299_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1978,"5275 Gander Rd W, Dayton, OH 45424",Dayton,OH,45424,4,3.0,1040,154985.0,110885.0,423.5055603014947,1099.813893634828,1200,141,,https://www.zillow.com/homedetails/5275-Gander-Rd-W-Dayton-OH-45424/35127176_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1932,"2135 Parkhill Dr, Dayton, OH 45406",Dayton,OH,45406,3,2.0,2608,22000.0,22000.0,84.02509200191987,429.44175866858654,625,6,,https://www.zillow.com/homedetails/2135-Parkhill-Dr-Dayton-OH-45406/179525166_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1989,"7087 Meeker Commons Ln, Dayton, OH 45414",Dayton,OH,45414,5,5.0,5720,499900.0,451300.0,1723.6601827484744,3414.6768494151415,3515,404,"$20,000 (Sep 30)",https://www.zillow.com/homedetails/7087-Meeker-Commons-Ln-Dayton-OH-45414/34951819_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1928,"2313 Fauver Ave, Dayton, OH 45420",Dayton,OH,45420,3,2.0,1186,93500.0,73000.0,278.810532551825,794.6938658851583,895,54,$500 (Nov 8),https://www.zillow.com/homedetails/2313-Fauver-Ave-Dayton-OH-45420/35113931_zpid/
Apartment for sale,MULTI_FAMILY,FOR_SALE,1917,"953 Webster St, Dayton, OH 45404",Dayton,OH,45404,4,2.0,2368,42500.0,42500.0,162.3212004582543,516.1545337915877,700,21,,https://www.zillow.com/homedetails/953-Webster-St-Dayton-OH-45404/35090984_zpid/
For sale by owner,SINGLE_FAMILY,FOR_SALE,1948,"2106 Mershon Ave, Dayton, OH 45420",Dayton,OH,45420,3,2.0,1428,117500.0,79500.0,303.6361279160286,874.719461249362,975,69,,https://www.zillow.com/homedetails/2106-Mershon-Ave-Dayton-OH-45420/35114253_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1999,"2278 Crestridge Dr, Dayton, OH 45414",Dayton,OH,45414,4,4.0,5237,465900.0,425700.0,1625.8855302371494,3223.945530237149,3324,218,,https://www.zillow.com/homedetails/2278-Crestridge-Dr-Dayton-OH-45414/34951274_zpid/
Condo for sale,CONDO,FOR_SALE,2017,"116 W Monument Ave, Dayton, OH 45402",Dayton,OH,45402,3,4.0,2812,589975.0,504475.0,1926.7526494394783,4109.9443161061445,4210,91,,https://www.zillow.com/homedetails/116-W-Monument-Ave-Dayton-OH-45402/246039013_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1932,"460 Cherry Dr, Dayton, OH 45405",Dayton,OH,45405,3,1.0,1210,24900.0,24900.0,95.1011268567184,469.1011268567184,750,24,,https://www.zillow.com/homedetails/460-Cherry-Dr-Dayton-OH-45405/35101583_zpid/
Condo for sale,CONDO,FOR_SALE,1951,"2132 Philadelphia Dr, Dayton, OH 45406",Dayton,OH,45406,3,2.0,1619,86000.0,43600.0,166.5224550583503,899.8557883916836,1000,111,$250 (Nov 4),https://www.zillow.com/homedetails/2132-Philadelphia-Dr-Dayton-OH-45406/35102469_zpid/
House for sale,SINGLE_FAMILY,FOR_SALE,1885,"1206 Arbor Ave, Dayton, OH 45420",Dayton,OH,45420,4,2.0,1848,85000.0,35400.0,135.2040116758165,599.8706783424832,700,17,,https://www.zillow.com/homedetails/1206-Arbor-Ave-Dayton-OH-45420/35084498_zpid/
